Date,Day of week,Month,Season,Total Hospital Beds,Beds Occupied,Occupancy Rate (%),Daily Admissions,Daily Discharges,Emergency Admissions,ICU Admissions,Department,Public Holiday Indicator,Special Event Indicator,Staff Availability,Average Length of Stay,Year,net_bed_change,Calculated Occupancy Rate (%),Month Number,Day,Day of Year,Week of Year,Quarter,Is Weekend,Holiday Flag,Special Event Flag,Department Encoded,Season Encoded,Day of Week,Day of Week Encoded,Lag Occupancy 1 Day,Lag Occupancy 7 Days,Rolling Occupancy 7 Days,Rolling Admissions 7 Days
2021-04-13,Tuesday,April,Spring,222,159,71.62,47,43,17,4,ICU,No,No,88,13.1,2021,4,71.62,4,13,103,15,2,0,0,0,3,1,Tuesday,5,75.78,75.76,72.08000000000001,62.57142857142857
2021-04-14,Wednesday,April,Spring,351,242,68.95,43,43,13,6,Surgery,No,No,95,5.4,2021,0,68.95,4,14,104,15,2,0,0,0,7,1,Wednesday,6,83.61,80.97,76.27571428571427,58.57142857142857
2021-04-15,Thursday,April,Spring,376,334,88.83,104,89,49,17,ICU,No,No,93,12.0,2021,15,88.83,4,15,105,15,2,0,0,0,3,1,Thursday,4,71.62,65.9,75.35571428571428,62.285714285714285
2021-04-16,Friday,April,Spring,340,227,66.76,70,62,17,9,Orthopedics,No,No,82,5.6,2021,8,66.76,4,16,106,15,2,0,0,0,5,1,Friday,0,70.88,89.84,82.18857142857142,66.71428571428571
2021-04-17,Saturday,April,Spring,354,315,88.98,59,55,18,8,Cardiology,No,No,94,4.5,2021,4,88.98,4,17,107,15,2,1,0,0,0,1,Saturday,2,84.79,89.67,79.45714285714287,63.285714285714285
2021-04-18,Sunday,April,Spring,356,238,66.85,89,91,39,6,Cardiology,No,No,90,5.7,2021,-2,66.85,4,18,108,15,2,1,0,0,0,1,Sunday,3,88.98,67.91,79.3057142857143,69.0
2021-04-19,Monday,April,Spring,317,275,86.75,87,87,45,7,Cardiology,No,No,83,2.6,2021,0,86.75,4,19,109,16,2,0,0,0,0,1,Monday,1,66.85,89.79,78.87142857142858,74.42857142857143
2021-04-20,Tuesday,April,Spring,182,131,71.98,82,82,37,5,General Medicine,No,No,87,5.9,2021,0,71.98,4,20,110,16,2,0,0,0,2,1,Tuesday,5,72.81,65.66,74.49857142857142,69.28571428571429
2021-04-21,Wednesday,April,Spring,371,263,70.89,72,78,38,12,Cardiology,No,No,89,4.5,2021,-6,70.89,4,21,111,16,2,0,0,0,0,1,Wednesday,6,86.75,92.81,75.74000000000001,74.42857142857143
2021-04-22,Thursday,April,Spring,405,315,77.78,90,77,41,8,Maternity,Yes,No,67,3.2,2021,13,77.78,4,22,112,16,2,0,1,0,4,1,Thursday,4,88.8,93.81,83.23857142857142,72.0
2021-04-23,Friday,April,Spring,408,350,85.78,40,33,11,7,Emergency,No,No,99,2.2,2021,7,85.78,4,23,113,16,2,0,0,0,1,1,Friday,0,88.61,67.86,81.08857142857143,74.14285714285714
2021-04-24,Saturday,April,Spring,447,357,79.87,50,41,27,2,Pediatrics,No,No,87,3.9,2021,9,79.87,4,24,114,16,2,1,0,0,6,1,Saturday,2,75.78,82.89,85.02,56.0
2021-04-25,Sunday,April,Spring,201,148,73.63,97,105,39,4,Surgery,No,No,88,7.1,2021,-8,73.63,4,25,115,16,2,1,0,0,7,1,Sunday,3,68.95,76.97,75.79857142857144,61.714285714285715
2021-04-26,Monday,April,Spring,366,289,78.96,97,91,49,15,General Medicine,No,No,82,5.5,2021,6,78.96,4,26,116,17,2,0,0,0,2,1,Monday,1,71.98,75.77,74.9542857142857,72.71428571428571
2021-04-27,Tuesday,April,Spring,329,282,85.71,99,86,29,17,Pediatrics,No,No,90,6.1,2021,13,85.71,4,27,117,17,2,0,0,0,6,1,Tuesday,5,79.87,83.79,85.2942857142857,66.28571428571429
2021-04-28,Wednesday,April,Spring,240,160,66.67,93,90,36,4,Cardiology,No,No,83,5.9,2021,3,66.67,4,28,118,17,2,0,0,0,0,1,Wednesday,6,70.89,64.92,75.99000000000001,78.85714285714286
2021-04-29,Thursday,April,Spring,445,369,82.92,76,86,26,5,ICU,No,No,86,7.2,2021,-10,82.92,4,29,119,17,2,0,0,0,3,1,Thursday,4,88.83,80.95,75.63714285714286,65.71428571428571
2021-04-30,Friday,April,Spring,361,321,88.92,29,29,12,4,Cardiology,No,No,92,4.9,2021,0,88.92,4,30,120,17,2,0,0,0,0,1,Friday,0,66.67,67.0,79.12142857142858,77.28571428571429
2021-05-01,Saturday,May,Spring,375,303,80.8,30,16,14,1,Emergency,No,No,84,1.0,2021,14,80.8,5,1,121,17,2,1,0,0,1,1,Saturday,2,85.78,76.68,81.67714285714285,73.71428571428571
2021-05-02,Sunday,May,Spring,266,218,81.95,114,123,53,8,Surgery,No,No,100,4.7,2021,-9,81.95,5,2,122,17,2,1,0,0,7,1,Sunday,3,73.63,75.74,76.68571428571428,64.71428571428571
2021-05-03,Monday,May,Spring,214,149,69.63,35,28,14,4,General Medicine,No,Yes,78,3.2,2021,7,69.63,5,3,123,18,2,0,0,1,2,1,Monday,1,78.96,81.74,73.2242857142857,73.14285714285714
2021-05-04,Tuesday,May,Spring,385,265,68.83,96,106,48,9,Orthopedics,No,No,88,3.0,2021,-10,68.83,5,4,124,18,2,0,0,0,5,1,Tuesday,5,66.76,90.98,79.02428571428571,71.71428571428571
2021-05-05,Wednesday,May,Spring,217,141,64.98,58,43,21,9,Emergency,No,No,85,1.1,2021,15,64.98,5,5,125,18,2,0,0,0,1,1,Wednesday,6,80.8,85.99,78.67571428571429,71.71428571428571
2021-05-06,Thursday,May,Spring,223,209,93.72,46,55,12,3,Emergency,No,No,80,0.5,2021,-9,93.72,5,6,126,18,2,0,0,0,1,1,Thursday,4,64.98,82.88,80.22428571428573,63.0
2021-05-07,Friday,May,Spring,298,223,74.83,104,114,34,11,Emergency,No,No,81,1.3,2021,-10,74.83,5,7,127,18,2,0,0,0,1,1,Friday,0,93.72,73.7,80.38571428571429,68.57142857142857
2021-05-08,Saturday,May,Spring,221,205,92.76,104,107,56,8,Maternity,No,No,86,3.8,2021,-3,92.76,5,8,128,18,2,1,0,0,4,1,Saturday,2,77.78,91.58,83.40714285714286,82.14285714285714
2021-05-09,Sunday,May,Spring,430,365,84.88,104,111,46,9,Orthopedics,No,No,82,2.3,2021,-7,84.88,5,9,129,18,2,1,0,0,5,1,Sunday,3,68.83,86.99,78.72285714285714,77.14285714285714
2021-05-10,Monday,May,Spring,180,126,70.0,88,78,24,9,Surgery,No,No,88,7.4,2021,10,70.0,5,10,130,19,2,0,0,0,7,1,Monday,1,81.95,76.92,75.69714285714285,66.0
2021-05-11,Tuesday,May,Spring,387,352,90.96,113,101,44,8,Emergency,No,No,99,2.5,2021,12,90.96,5,11,131,19,2,0,0,0,1,1,Tuesday,5,74.83,73.98,82.81142857142856,70.0
2021-05-12,Wednesday,May,Spring,409,269,65.77,65,74,32,5,Maternity,No,Yes,78,3.9,2021,-9,65.77,5,12,132,19,2,0,0,1,4,1,Wednesday,6,92.76,76.8,81.83142857142857,75.71428571428571
2021-05-13,Thursday,May,Spring,207,153,73.91,56,42,25,10,Orthopedics,No,No,81,4.0,2021,14,73.91,5,13,133,19,2,0,0,0,5,1,Thursday,4,84.88,85.82,77.02142857142857,80.0
2021-05-14,Friday,May,Spring,319,277,86.83,113,101,55,7,Surgery,No,No,84,8.4,2021,12,86.83,5,14,134,19,2,0,0,0,7,1,Friday,0,70.0,70.96,77.96428571428571,78.42857142857143
2021-05-15,Saturday,May,Spring,414,273,65.94,53,45,24,3,Pediatrics,No,No,82,5.1,2021,8,65.94,5,15,135,19,2,1,0,0,6,1,Saturday,2,85.71,89.83,81.88142857142859,70.28571428571429
2021-05-16,Sunday,May,Spring,406,280,68.97,58,60,14,5,Pediatrics,No,No,97,2.7,2021,-2,68.97,5,16,136,19,2,1,0,0,6,1,Sunday,3,65.94,79.87,80.32428571428571,71.42857142857143
2021-05-17,Monday,May,Spring,186,139,74.73,48,58,20,3,Surgery,No,No,100,8.5,2021,-10,74.73,5,17,137,20,2,0,0,0,7,1,Monday,1,86.83,80.78,77.10000000000001,80.0
2021-05-18,Tuesday,May,Spring,351,294,83.76,76,73,30,5,ICU,No,Yes,75,8.7,2021,3,83.76,5,18,138,20,2,0,0,1,3,1,Tuesday,5,82.92,69.61,77.65857142857143,65.42857142857143
2021-05-19,Wednesday,May,Spring,339,227,66.96,76,76,27,12,General Medicine,No,No,92,4.5,2021,0,66.96,5,19,139,20,2,0,0,0,2,1,Wednesday,6,69.63,78.91,71.51714285714286,72.57142857142857
2021-05-20,Thursday,May,Spring,228,212,92.98,78,87,24,12,Maternity,No,No,84,3.6,2021,-9,92.98,5,20,140,20,2,0,0,0,4,1,Thursday,4,65.77,92.74,81.86571428571429,80.71428571428571
2021-05-21,Friday,May,Spring,285,225,78.95,112,101,29,11,Emergency,No,No,85,2.3,2021,11,78.95,5,21,141,20,2,0,0,0,1,1,Friday,0,90.96,88.61,81.43142857142857,71.85714285714286
2021-05-22,Saturday,May,Spring,302,223,73.84,109,112,56,7,Cardiology,No,No,94,2.4,2021,-3,73.84,5,22,142,20,2,1,0,0,0,1,Saturday,2,88.92,84.79,77.55714285714285,76.85714285714286
2021-05-23,Sunday,May,Spring,218,170,77.98,27,19,13,1,ICU,No,No,96,11.1,2021,8,77.98,5,23,143,20,2,1,0,0,3,1,Sunday,3,83.76,75.84,77.96428571428571,61.0
2021-05-24,Monday,May,Spring,341,272,79.77,97,92,50,15,Surgery,No,No,90,6.4,2021,5,79.77,5,24,144,21,2,0,0,0,7,1,Monday,1,74.73,83.61,76.55142857142857,85.71428571428571
2021-05-25,Tuesday,May,Spring,445,382,85.84,92,91,45,16,ICU,No,No,92,13.4,2021,1,85.84,5,25,145,21,2,0,0,0,3,1,Tuesday,5,77.98,64.86,80.96142857142857,70.42857142857143
2021-05-26,Wednesday,May,Spring,410,303,73.9,93,101,46,14,Pediatrics,No,No,90,2.1,2021,-8,73.9,5,26,146,21,2,0,0,0,6,1,Wednesday,6,68.97,94.0,77.45285714285716,78.0
2021-05-27,Thursday,May,Spring,419,398,94.99,60,69,27,4,Surgery,No,No,87,4.3,2021,-9,94.99,5,27,147,21,2,0,0,0,7,1,Thursday,4,79.77,68.95,80.27142857142857,88.14285714285714
2021-05-28,Friday,May,Spring,192,140,72.92,60,69,24,4,Emergency,No,No,98,1.7,2021,-9,72.92,5,28,148,21,2,0,0,0,1,1,Friday,0,78.95,85.78,79.5942857142857,74.71428571428571
2021-05-29,Saturday,May,Spring,204,138,67.65,75,77,38,13,General Medicine,No,No,93,4.9,2021,-2,67.65,5,29,149,21,2,1,0,0,2,1,Saturday,2,66.96,69.79,71.21142857142857,74.28571428571429
2021-05-30,Sunday,May,Spring,329,282,85.71,65,58,23,9,Emergency,Yes,No,65,0.9,2021,7,85.71,5,30,150,21,2,1,1,0,1,1,Sunday,3,72.92,80.8,80.29571428571428,79.71428571428571
2021-05-31,Monday,May,Spring,359,330,91.92,58,57,26,10,Cardiology,No,Yes,77,5.0,2021,1,91.92,5,31,151,22,2,0,0,1,0,1,Monday,1,73.84,88.98,77.97714285714285,76.71428571428571
2021-06-01,Tuesday,June,Summer,279,259,92.83,98,87,31,5,ICU,No,No,88,9.8,2021,11,92.83,6,1,152,22,2,0,0,0,3,2,Tuesday,5,85.84,75.78,83.39714285714285,74.28571428571429
2021-06-02,Wednesday,June,Summer,402,381,94.78,77,69,31,12,Maternity,No,No,85,4.1,2021,8,94.78,6,2,153,22,2,0,0,0,4,2,Wednesday,6,92.98,86.99,82.97857142857143,80.14285714285714
2021-06-03,Thursday,June,Summer,416,386,92.79,75,60,41,6,Surgery,No,No,97,6.6,2021,15,92.79,6,3,154,22,2,0,0,0,7,2,Thursday,4,94.99,73.63,83.00857142857141,85.0
2021-06-04,Friday,June,Summer,448,300,66.96,49,52,21,3,Surgery,No,No,81,4.1,2021,-3,66.96,6,4,155,22,2,0,0,0,7,2,Friday,0,92.79,81.95,80.86714285714285,75.71428571428571
2021-06-05,Saturday,June,Summer,345,276,80.0,111,103,36,14,Pediatrics,No,No,87,3.1,2021,8,80.0,6,5,156,22,2,1,0,0,6,2,Saturday,2,73.9,92.0,75.73857142857143,80.85714285714286
2021-06-06,Sunday,June,Summer,282,242,85.82,46,38,18,6,Emergency,No,No,95,0.5,2021,8,85.82,6,6,157,22,2,1,0,0,1,2,Sunday,3,85.71,64.98,83.27285714285713,78.0
2021-06-07,Monday,June,Summer,395,300,75.95,82,90,31,7,General Medicine,No,No,98,5.2,2021,-8,75.95,6,7,158,23,2,0,0,0,2,2,Monday,1,67.65,70.49,71.99142857142857,69.57142857142857
2021-06-08,Tuesday,June,Summer,445,356,80.0,44,29,21,4,General Medicine,No,No,97,5.8,2021,15,80.0,6,8,159,23,2,0,0,0,2,2,Tuesday,5,75.95,72.81,73.01857142857143,70.14285714285714
2021-06-09,Wednesday,June,Summer,415,385,92.77,80,77,32,8,Orthopedics,No,No,98,2.7,2021,3,92.77,6,9,160,23,2,0,0,0,5,2,Wednesday,6,73.91,81.95,78.56714285714285,80.14285714285714
2021-06-10,Thursday,June,Summer,427,333,77.99,87,88,41,5,Maternity,No,No,98,1.5,2021,-1,77.99,6,10,161,23,2,0,0,0,4,2,Thursday,4,94.78,67.98,84.40857142857143,77.85714285714286
2021-06-11,Friday,June,Summer,374,276,73.8,115,103,31,6,Cardiology,No,No,98,5.6,2021,12,73.8,6,11,162,23,2,0,0,0,0,2,Friday,0,91.92,66.85,78.97,80.42857142857143
2021-06-12,Saturday,June,Summer,298,259,86.91,47,55,17,7,Maternity,No,No,86,2.7,2021,-8,86.91,6,12,163,23,2,1,0,0,4,2,Saturday,2,77.99,88.8,84.13857142857144,78.28571428571429
2021-06-13,Sunday,June,Summer,285,247,86.67,89,91,30,10,Cardiology,No,No,94,5.9,2021,-2,86.67,6,13,164,23,2,1,0,0,0,2,Sunday,3,73.8,86.75,78.95857142857143,80.71428571428571
2021-06-14,Monday,June,Summer,348,247,70.98,102,92,47,8,Surgery,No,No,96,6.1,2021,10,70.98,6,14,165,24,2,0,0,0,7,2,Monday,1,66.96,70.0,81.00714285714285,77.71428571428571
2021-06-15,Tuesday,June,Summer,237,213,89.87,25,26,8,3,ICU,No,No,100,11.3,2021,-1,89.87,6,15,166,24,2,0,0,0,3,2,Tuesday,5,92.83,71.62,86.00428571428571,71.14285714285714
2021-06-16,Wednesday,June,Summer,312,265,84.94,40,46,18,2,Cardiology,No,No,84,3.4,2021,-6,84.94,6,16,167,24,2,0,0,0,0,2,Wednesday,6,86.67,70.89,80.96571428571428,76.14285714285714
2021-06-17,Thursday,June,Summer,307,199,64.82,84,85,45,14,Pediatrics,No,No,91,6.4,2021,-1,64.82,6,17,168,24,2,0,0,0,6,2,Thursday,4,80.0,75.78,74.17285714285715,78.28571428571429
2021-06-18,Friday,June,Summer,362,340,93.92,83,83,27,14,Maternity,No,No,95,4.4,2021,0,93.92,6,18,169,24,2,0,0,0,4,2,Friday,0,86.91,77.78,86.44428571428571,77.28571428571429
2021-06-19,Saturday,June,Summer,353,314,88.95,73,71,34,9,Pediatrics,No,No,86,2.3,2021,2,88.95,6,19,170,24,2,1,0,0,6,2,Saturday,2,64.82,79.87,75.47,81.57142857142857
2021-06-20,Sunday,June,Summer,301,282,93.69,89,99,32,13,ICU,No,No,83,8.9,2021,-10,93.69,6,20,171,24,2,1,0,0,3,2,Sunday,3,89.87,88.83,86.69857142857144,69.0
2021-06-21,Monday,June,Summer,282,248,87.94,95,95,51,15,Cardiology,No,No,98,6.7,2021,0,87.94,6,21,172,25,2,0,0,0,0,2,Monday,1,84.94,66.67,84.00428571428571,76.42857142857143
2021-06-22,Tuesday,June,Summer,376,248,65.96,110,111,40,7,Pediatrics,No,No,91,6.5,2021,-1,65.96,6,22,173,25,2,0,0,0,6,2,Tuesday,5,88.95,85.71,72.64857142857143,83.14285714285714
2021-06-23,Wednesday,June,Summer,320,208,65.0,114,113,33,17,Pediatrics,No,No,100,7.2,2021,1,65.0,6,23,174,25,2,0,0,0,6,2,Wednesday,6,65.96,65.94,72.51428571428572,91.85714285714286
2021-06-24,Thursday,June,Summer,394,358,90.86,25,22,13,2,General Medicine,No,No,99,3.2,2021,3,90.86,6,24,175,25,2,0,0,0,2,2,Thursday,4,80.0,71.98,75.71571428571428,62.0
2021-06-25,Friday,June,Summer,349,328,93.98,29,29,9,2,Pediatrics,No,No,90,6.3,2021,0,93.98,6,25,176,25,2,0,0,0,6,2,Friday,0,65.0,68.97,76.08714285714287,87.71428571428571
2021-06-26,Saturday,June,Summer,362,264,72.93,76,75,37,9,Maternity,No,No,97,2.8,2021,1,72.93,6,26,177,25,2,1,0,0,4,2,Saturday,2,93.92,92.76,83.61142857142856,73.28571428571429
2021-06-27,Sunday,June,Summer,326,251,76.99,102,100,43,5,Cardiology,No,No,87,7.4,2021,2,76.99,6,27,178,25,2,1,0,0,0,2,Sunday,3,87.94,88.92,82.3,86.85714285714286
2021-06-28,Monday,June,Summer,399,271,67.92,71,72,38,10,General Medicine,No,No,88,2.8,2021,-1,67.92,6,28,179,26,2,0,0,0,2,2,Monday,1,90.86,78.96,74.13857142857144,58.285714285714285
2021-06-29,Tuesday,June,Summer,363,315,86.78,101,89,36,14,Cardiology,No,No,91,5.9,2021,12,86.78,6,29,180,26,2,0,0,0,0,2,Tuesday,5,76.99,73.84,84.14857142857143,85.71428571428571
2021-06-30,Wednesday,June,Summer,222,179,80.63,82,90,37,13,Surgery,No,No,93,7.7,2021,-8,80.63,6,30,181,26,2,0,0,0,7,2,Wednesday,6,70.98,86.83,80.12142857142858,73.28571428571429
2021-07-01,Thursday,July,Summer,347,301,86.74,82,87,36,11,Cardiology,No,No,99,5.3,2021,-5,86.74,7,1,182,26,3,0,0,0,0,2,Thursday,4,86.78,91.92,83.40857142857143,89.14285714285714
2021-07-02,Friday,July,Summer,230,161,70.0,75,63,38,12,Maternity,No,No,89,4.5,2021,12,70.0,7,2,183,26,3,0,0,0,4,2,Friday,0,72.93,65.77,84.21571428571428,74.71428571428571
2021-07-03,Saturday,July,Summer,289,254,87.89,50,42,25,3,Cardiology,No,No,86,4.5,2021,8,87.89,7,3,184,26,3,1,0,0,0,2,Saturday,2,86.74,73.8,85.42142857142856,79.85714285714286
2021-07-04,Sunday,July,Summer,275,195,70.91,102,92,36,15,Pediatrics,No,Yes,74,2.7,2021,10,70.91,7,4,185,26,3,1,0,1,6,2,Sunday,3,93.98,73.9,75.66,89.0
2021-07-05,Monday,July,Summer,226,176,77.88,70,79,35,9,General Medicine,No,No,82,3.1,2021,-9,77.88,7,5,186,27,3,0,0,0,2,2,Monday,1,67.92,69.63,75.31714285714285,63.285714285714285
2021-07-06,Tuesday,July,Summer,191,168,87.96,65,53,31,11,Pediatrics,No,No,87,4.2,2021,12,87.96,7,6,187,27,3,0,0,0,6,2,Tuesday,5,70.91,80.0,76.79714285714284,82.42857142857143
2021-07-07,Wednesday,July,Summer,437,332,75.97,110,102,51,15,Pediatrics,No,No,96,5.5,2021,8,75.97,7,7,188,27,3,0,0,0,6,2,Wednesday,6,87.96,64.82,78.39,86.14285714285714
2021-07-08,Thursday,July,Summer,198,150,75.76,52,53,17,7,Pediatrics,No,No,81,4.5,2021,-1,75.76,7,8,189,27,3,0,0,0,6,2,Thursday,4,75.97,88.95,76.50571428571428,83.14285714285714
2021-07-09,Friday,July,Summer,404,363,89.85,76,83,38,3,Pediatrics,No,No,87,6.2,2021,-7,89.85,7,9,190,27,3,0,0,0,6,2,Friday,0,75.76,65.96,79.91857142857143,78.28571428571429
2021-07-10,Saturday,July,Summer,251,193,76.89,60,67,30,5,Cardiology,No,No,85,6.9,2021,-7,76.89,7,10,191,27,3,1,0,0,0,2,Saturday,2,87.89,86.67,84.02428571428572,75.71428571428571
2021-07-11,Sunday,July,Summer,233,153,65.67,44,45,14,2,Orthopedics,No,No,91,7.4,2021,-1,65.67,7,11,192,27,3,1,0,0,5,2,Sunday,3,92.77,91.94,74.81428571428572,76.42857142857143
2021-07-12,Monday,July,Summer,180,129,71.67,83,76,26,10,General Medicine,No,No,98,3.9,2021,7,71.67,7,12,193,28,3,0,0,0,2,2,Monday,1,77.88,66.96,75.99000000000001,64.28571428571429
2021-07-13,Tuesday,July,Summer,212,139,65.57,32,19,8,2,Orthopedics,No,No,96,6.4,2021,13,65.57,7,13,194,28,3,0,0,0,5,2,Tuesday,5,65.67,70.88,74.05571428571429,68.85714285714286
2021-07-14,Wednesday,July,Summer,196,129,65.82,53,39,25,4,Emergency,No,No,86,1.9,2021,14,65.82,7,14,195,28,3,0,0,0,1,2,Wednesday,6,85.82,93.72,79.28714285714285,79.0
2021-07-15,Thursday,July,Summer,406,349,85.96,31,32,8,4,Orthopedics,No,No,92,3.0,2021,-1,85.96,7,15,196,28,3,0,0,0,5,2,Thursday,4,65.57,66.76,76.79857142857144,63.285714285714285
2021-07-16,Friday,July,Summer,362,293,80.94,84,87,23,4,Cardiology,No,No,89,4.9,2021,-3,80.94,7,16,197,28,3,0,0,0,0,2,Friday,0,76.89,84.94,83.45285714285714,82.0
2021-07-17,Saturday,July,Summer,188,127,67.55,42,41,22,2,Surgery,No,No,85,4.1,2021,1,67.55,7,17,198,28,3,1,0,0,7,2,Saturday,2,80.63,74.73,79.09571428571428,72.42857142857143
2021-07-18,Sunday,July,Summer,219,142,64.84,37,35,17,6,Orthopedics,No,No,86,3.2,2021,2,64.84,7,18,199,28,3,1,0,0,5,2,Sunday,3,85.96,68.83,76.22857142857141,54.857142857142854
2021-07-19,Monday,July,Summer,313,219,69.97,92,82,26,9,Orthopedics,No,No,96,3.0,2021,10,69.97,7,19,200,29,3,0,0,0,5,2,Monday,1,64.84,84.88,74.09857142857142,53.142857142857146
2021-07-20,Tuesday,July,Summer,263,194,73.76,87,76,21,5,Maternity,No,No,98,1.5,2021,11,73.76,7,20,201,29,3,0,0,0,4,2,Tuesday,5,70.0,92.98,81.47,76.0
2021-07-21,Wednesday,July,Summer,256,230,89.84,63,65,23,9,Surgery,Yes,No,78,5.5,2021,-2,89.84,7,21,202,29,3,0,1,0,7,2,Wednesday,6,67.55,79.77,80.53428571428572,67.57142857142857
2021-07-22,Thursday,July,Summer,444,408,91.89,88,96,35,13,ICU,No,No,96,5.6,2021,-8,91.89,7,22,203,29,3,0,0,0,3,2,Thursday,4,93.69,82.92,87.98,70.71428571428571
2021-07-23,Friday,July,Summer,449,336,74.83,42,49,16,4,Surgery,No,No,89,5.8,2021,-7,74.83,7,23,204,29,3,0,0,0,7,2,Friday,0,89.84,94.99,77.6542857142857,65.0
2021-07-24,Saturday,July,Summer,415,385,92.77,32,21,12,5,Emergency,No,No,87,1.1,2021,11,92.77,7,24,205,29,3,1,0,0,1,2,Saturday,2,65.82,74.83,81.85,68.71428571428571
2021-07-25,Sunday,July,Summer,298,268,89.93,36,40,12,2,Cardiology,No,No,90,4.3,2021,-4,89.93,7,25,206,29,3,1,0,0,0,2,Sunday,3,80.94,87.94,83.73714285714287,73.57142857142857
2021-07-26,Monday,July,Summer,332,222,66.87,91,93,40,10,ICU,No,No,100,9.8,2021,-2,66.87,7,26,207,30,3,0,0,0,3,2,Monday,1,91.89,83.76,85.56714285714285,72.85714285714286
2021-07-27,Tuesday,July,Summer,407,358,87.96,48,45,21,6,Pediatrics,No,No,81,6.9,2021,3,87.96,7,27,208,30,3,0,0,0,6,2,Tuesday,5,89.85,65.0,83.19857142857143,68.85714285714286
2021-07-28,Wednesday,July,Summer,375,300,80.0,34,39,10,1,Orthopedics,No,No,96,3.2,2021,-5,80.0,7,28,209,30,3,0,0,0,5,2,Wednesday,6,69.97,73.91,74.96857142857142,50.0
2021-07-29,Thursday,July,Summer,414,277,66.91,53,40,18,2,Emergency,No,No,84,2.5,2021,13,66.91,7,29,210,30,3,0,0,0,1,2,Thursday,4,92.77,90.96,78.41428571428571,60.142857142857146
2021-07-30,Friday,July,Summer,407,354,86.98,49,49,26,7,ICU,No,No,82,9.9,2021,0,86.98,7,30,211,30,3,0,0,0,3,2,Friday,0,66.87,77.98,86.85285714285715,76.0
2021-07-31,Saturday,July,Summer,251,205,81.67,54,55,24,5,Pediatrics,No,No,81,2.0,2021,-1,81.67,7,31,212,30,3,1,0,0,6,2,Saturday,2,87.96,93.98,81.44000000000001,72.42857142857143
2021-08-01,Sunday,August,Summer,376,278,73.94,60,65,29,3,ICU,No,No,90,7.5,2021,-5,73.94,8,1,213,30,3,1,0,0,3,2,Sunday,3,86.98,85.84,85.15285714285713,71.42857142857143
2021-08-02,Monday,August,Summer,346,266,76.88,27,36,11,2,Maternity,No,No,82,2.1,2021,-9,76.88,8,2,214,31,3,0,0,0,4,2,Monday,1,73.76,94.78,78.91285714285713,68.85714285714286
2021-08-03,Tuesday,August,Summer,428,329,76.87,84,72,45,15,ICU,No,No,93,10.8,2021,12,76.87,8,3,215,31,3,0,0,0,3,2,Tuesday,5,73.94,92.83,82.87285714285714,69.42857142857143
2021-08-04,Wednesday,August,Summer,375,288,76.8,56,57,25,2,Surgery,No,No,85,4.2,2021,-1,76.8,8,4,216,31,3,0,0,0,7,2,Wednesday,6,74.83,92.79,75.37,62.285714285714285
2021-08-05,Thursday,August,Summer,219,186,84.93,66,68,16,11,General Medicine,No,No,86,3.9,2021,-2,84.93,8,5,217,31,3,0,0,0,2,2,Thursday,4,71.67,67.65,78.45857142857143,63.0
2021-08-06,Friday,August,Summer,375,270,72.0,94,91,48,14,Cardiology,No,No,95,6.5,2021,3,72.0,8,6,218,31,3,0,0,0,0,2,Friday,0,89.93,76.99,83.02428571428572,72.42857142857143
2021-08-07,Saturday,August,Summer,314,219,69.75,33,20,18,3,Maternity,No,No,96,2.5,2021,13,69.75,8,7,219,31,3,1,0,0,4,2,Saturday,2,76.88,77.99,77.73571428571428,61.142857142857146
2021-08-08,Sunday,August,Summer,360,234,65.0,63,59,19,7,Cardiology,No,No,84,6.4,2021,4,65.0,8,8,220,31,3,1,0,0,0,2,Sunday,3,72.0,86.78,79.91285714285713,67.0
2021-08-09,Monday,August,Summer,210,174,82.86,85,86,23,8,Cardiology,No,Yes,86,2.6,2021,-1,82.86,8,9,221,32,3,0,0,1,0,2,Monday,1,65.0,86.74,79.35857142857142,67.42857142857143
2021-08-10,Tuesday,August,Summer,328,246,75.0,56,46,16,9,Maternity,No,No,83,2.9,2021,10,75.0,8,10,222,32,3,0,0,0,4,2,Tuesday,5,69.75,86.91,76.03428571428572,62.42857142857143
2021-08-11,Wednesday,August,Summer,202,149,73.76,68,61,27,7,Emergency,No,Yes,73,1.3,2021,7,73.76,8,11,223,32,3,0,0,1,1,2,Wednesday,6,66.91,78.95,77.67285714285715,53.857142857142854
2021-08-12,Thursday,August,Summer,298,238,79.87,106,105,26,15,Emergency,No,No,93,1.8,2021,1,79.87,8,12,224,32,3,0,0,0,1,2,Thursday,4,73.76,72.92,78.66571428571429,60.42857142857143
2021-08-13,Friday,August,Summer,408,383,93.87,34,33,17,1,General Medicine,No,No,91,4.7,2021,1,93.87,8,13,225,32,3,0,0,0,2,2,Friday,0,84.93,75.95,81.01857142857143,56.142857142857146
2021-08-14,Saturday,August,Summer,235,218,92.77,44,53,20,3,Surgery,No,No,96,5.2,2021,-9,92.77,8,14,226,32,3,1,0,0,7,2,Saturday,2,76.8,66.96,79.05714285714285,61.57142857142857
2021-08-15,Sunday,August,Summer,390,265,67.95,111,100,42,8,General Medicine,No,No,82,2.9,2021,11,67.95,8,15,227,32,3,1,0,0,2,2,Sunday,3,93.87,80.0,79.29714285714286,65.71428571428571
